title,poet,dynasty,full_text,true_5class,true_5desc,true_3class,pred_3class,correct,is_implicit
书怀,白玉蟾,宋,山色未教晴日染松声时听晚风梳韶光九十去无几春雨春烟锁翠芜,2,implicit negative（隐性负面）,negative,positive,False,True
七十九吟十首,刘克庄,宋,仕宦端平甲子岁结局景定壬戌年有北窗凉来枕畔无南风尘傍扇边,4,implicit positive（隐性正面）,positive,neutral,False,True
送杭州道士钱自然,赵抃,宋,帅王归觐息兵鋋吴越蒙恩过百年世赏至今轩冕盛真孙宜作地行仙,5,positive（显性正面）,positive,positive,True,False
落日,韦骧,宋,郊原爽气入衣巾佳趣源源立马频落日山川无限思秋风江海未閒身,3,neutral（中性）,neutral,positive,False,False
赣州上清道院呈姚雪蓬,戴复古,宋,短墙不碍远山青无事烧香读道经时把一杯非好饮客怀宜醉不宜醒,2,implicit negative（隐性负面）,negative,positive,False,True
项城道中,张耒,宋,尘壁苍茫有旧题十年重见一伤悲野僧欲与论前事自说年多不复知,2,implicit negative（隐性负面）,negative,neutral,False,True
蹇磻翁寄新茶二首,曾巩,宋,龙焙尝茶第一人最怜溪岸两旗新肯分方胯醒衰思应恐慵眠过一春,2,implicit negative（隐性负面）,negative,positive,False,True
圆榄山有双树连枝者下有古墓存焉与诸子异而赋之,李孙宸,明,双根古木接枝垂下有荒坟事可疑应是芳魂曾未死故将幽恨表连枝,2,implicit negative（隐性负面）,negative,negative,True,True
淋疾复作医云忌文字劳心晓起自警二首,杨万里,宋,半似枯禅半似痴也无何虑与何思偶看清晓双双蝶飞徧黄花一一枝,3,neutral（中性）,neutral,positive,False,False
小疾治药偶书二首,陆游,宋,禦戎虚上策治疾阙全功安得如神禹常行无事中,4,implicit positive（隐性正面）,positive,positive,True,True
海棠,郑谷,唐,春风用意匀颜色销得携觞与赋诗秾丽最宜新著雨娇饶全在欲开时,4,implicit positive（隐性正面）,positive,positive,True,True
薏苡酒二首,钟芳,明,苗疑芦苇实疑珠浥露涓涓秀有馀不为苍生惠嘉种当年争有载盈车,2,implicit negative（隐性负面）,negative,positive,False,True
郑香圃兄续弦赋此以贺,洪以南,淸,洞房花烛瑞光腾春色洋洋妙趣生弹罢瑶筝重鼓瑟宜家宜室乐和鸣,5,positive（显性正面）,positive,positive,True,False
景定初元即事十首,刘克庄,宋,臣繇贺捷表臣结中兴碑亘古雄辞在于今老学谁,4,implicit positive（隐性正面）,positive,positive,True,True
青春,张耒,宋,青春忽妍好半岭丽朝阳谷鸟喜相见园花明晓妆,4,implicit positive（隐性正面）,positive,positive,True,True
桃,曹义,明,佳实垂红个个鲜连枝带叶更清妍自从宴罢瑶池会留与人间荐寿筵,4,implicit positive（隐性正面）,positive,positive,True,True
法华台,米芾,宋,坱圠有同色雪深云未开终南晴夜月彷佛似登台,3,neutral（中性）,neutral,positive,False,False
喜晴,张九成,宋,数日阴霖气不舒江流作涨吾其鱼晚来风起云头散夜半星辰满太虚,4,implicit positive（隐性正面）,positive,negative,False,True
弱柏院僧影堂,张籍,唐,弱柏倒垂如线蔓檐头不见有枝柯影堂香火长相续应得人来礼拜多,3,neutral（中性）,neutral,positive,False,False
客思二首,陆游,宋,千里关山道路赊可怜客子费年华杯觞滟滟红烧酒风露盈盈紫笑花,4,implicit positive（隐性正面）,positive,positive,True,True
老将二首,陆游,宋,百战西归变姓名悲歌击筑醉湖城貂裘换得金鸦觜种药南山待太平,3,neutral（中性）,neutral,neutral,True,False
晓醒追思夜来句,白玉蟾,宋,茆屋萧然诗满怀一天风雪白皑皑身如纸帐梅花梦心似香炉柏子灰,2,implicit negative（隐性负面）,negative,positive,False,True
河清县河亭,韦庄,唐,由来多感莫凭高竟日衷肠似有刀人事任成陵与谷大河东去自滔滔,3,neutral（中性）,neutral,positive,False,False
与宝觉宿龙华院三绝句,王安石,宋,与公京口水云閒问月何时照我还邂逅我还还问月何时照我宿金山,2,implicit negative（隐性负面）,negative,positive,False,True
病后访梅九绝,刘克庄,宋,一联半首致魁台前有沂公后简斋自是君诗无警策梅花穷杀几人来,3,neutral（中性）,neutral,negative,False,False
谢公择舅分赐茶三首,黄庭坚,宋,文书满案惟生睡梦里鸣鸠唤雨来乞与降魔大圆镜真成破柱作惊雷,4,implicit positive（隐性正面）,positive,neutral,False,True
台州四诗,尤袤,宋,多病多愁老使君不忧风雨不忧贫三年不识东湖面枉与东湖作主人,2,implicit negative（隐性负面）,negative,negative,True,True
生子报内叔,倪谦,明,画楼日暖鹊声乾俄见深闺已报安偏喜呱呱供一笑朝回频揭绣帘看,5,positive（显性正面）,positive,positive,True,False
李斯,薛季宣,宋,刚从孙卿学帝王为羞贫贱速危亡威严无复人居上自处应惭厕鼠方,2,implicit negative（隐性负面）,negative,negative,True,True
春词二首,姜夔,宋,万数簪花满御街圣人先自景灵回不知后面花多少但见红云冉冉来,4,implicit positive（隐性正面）,positive,positive,True,True
经檀道济故垒,刘禹锡,唐,万里长城坏荒营野草秋秣陵多士女犹唱白符鸠,1,negative（显性负面）,negative,negative,True,False
端居书事答翟志道知事见寄韵二首,萨都剌,元,短褐诗人瘦十分平生不作送穷文几时结屋孤山下为觅梅花种白云,3,neutral（中性）,neutral,negative,False,False
斋居杂咏二十首,张元凯,明,好学无闻焉佳兵吾衰矣且乐荣启期不羡鲁施氏,4,implicit positive（隐性正面）,positive,positive,True,True
咏梅二首,米芾,宋,姑射真人自少羣要亲高节许交君一台二妙逢清赏甘逊佳名得致荣,4,implicit positive（隐性正面）,positive,positive,True,True
颇爱,赵崇鉘,宋,颇爱乐天齐物我梦随吟赏洛中桥桃花细马载杨柳半面春潮红未消,5,positive（显性正面）,positive,positive,True,False
次韵子瞻临皋新葺南堂五绝,苏辙,宋,客去知公醉欲眠酒醒寒月堕江烟床头复有三升蜜贫困相资恐是天,2,implicit negative（隐性负面）,negative,neutral,False,True
广列女四首,刘克庄,宋,不肯一钱分贤哉父诲言奈何伯喈女有媿卓王孙,2,implicit negative（隐性负面）,negative,neutral,False,True
寄都下故人示王子安,陈师道,宋,湖海相忘日自疏经年不作一行书世间惟有韩康伯肯为渊源住岁馀,2,implicit negative（隐性负面）,negative,positive,False,True
壁观默坐颂,成鹫,明,古佛全身没覆藏偏从脑后放毫光黑山鬼窟翻筋斗引得儿孙尽面墙,4,implicit positive（隐性正面）,positive,positive,True,True
送范子乔还杭,区大相,明,钱塘佳丽古名都行乐他乡得似无弦管楼边花柳暗赠君呼酒过西湖,4,implicit positive（隐性正面）,positive,positive,True,True
蛩声三首,杨万里,宋,莫憎苦调太酸辛月思霜哀亦可人村路小家无此客溧阳少府是前身,4,implicit positive（隐性正面）,positive,neutral,False,True
野庙,方回,宋,金甲朱衣画壁昏军声不到暂开门数家祈福来浇奠剪纸糊灯作上元,3,neutral（中性）,neutral,neutral,True,False
石竺山二十咏,刘克庄,宋,仅可著孤身何曾有四邻切须留一榻让与细书人,3,neutral（中性）,neutral,positive,False,False
早朝十绝,赵子潚,宋,廿载承恩侍九重泰阶玉烛喜遭逢嘉禾瑞协当年兆竚看远夷贡献同,5,positive（显性正面）,positive,positive,True,False
冬夜闻虫,白居易,唐,虫声冬思苦于秋不解愁人闻亦愁我是老翁听不畏少年莫听白君头,2,implicit negative（隐性负面）,negative,neutral,False,True
过山家,高启,明,流水声中响纬车板桥春暗树无花风前何处香来近隔崦人家午焙茶,3,neutral（中性）,neutral,neutral,True,False
老人歌,王建,唐,白发老人垂泪行上皇生日出京城如今供奉多新意错唱当时一半声,2,implicit negative（隐性负面）,negative,positive,False,True
书刘景文所藏宗少文《一笔画》,苏轼,宋,宛转回文锦萦盈连理花何须郭忠恕匹素画缫车,4,implicit positive（隐性正面）,positive,positive,True,True
贺皇太子九月四日生辰,杨万里,宋,二圣多能似仲尼储皇家学自庭闱银钩已有淳熙脚玉句仍传德寿衣,5,positive（显性正面）,positive,positive,True,False
追和子由去岁试举人洛下所寄九首暴雨初晴楼上晚景,苏轼,宋,白汗翻浆午景前雨馀风物便萧然应倾半熟鹅黄酒照见新晴水碧天,4,implicit positive（隐性正面）,positive,positive,True,True
早发汾南,王建,唐,桥上车马发桥南烟树开青山斜不断迢递故乡来,2,implicit negative（隐性负面）,negative,positive,False,True
次韵宣州西园二首,范成大,宋,苔茵无地著红尘花草含芳一笑新不待东君能剪刻相公笔力挽回春,5,positive（显性正面）,positive,positive,True,False
山居二首,陈与义,宋,点检行年书阀阅山中共赋几篇诗如今未有惊人句更待秋风生桂枝,3,neutral（中性）,neutral,negative,False,False
乾道己丑守括被召再过钓台自和十年前小诗刻之柱间后五年自西掖帅桂林癸巳元日雪晴复过之再用旧韵三绝,范成大,宋,界天山雪浄黄埃溪上扁舟夜汎来匝地东风劝椒酒山头今日是春台,4,implicit positive（隐性正面）,positive,positive,True,True
残菊,王安石,宋,黄昏风雨打园林残菊飘零满地金擸得一枝犹好在可怜公子惜花心,2,implicit negative（隐性负面）,negative,negative,True,True
小舟航湖夜归书触目三首,陆游,宋,遥望湖塘炬火迎才归村舍雨如倾畏途回首知安在催唤儿童暖酒铛,3,neutral（中性）,neutral,neutral,True,False
武三思双陆,欧阳玄,元,上阳无子局方阑又到乘龙第一盘饼餤未来聊乐耳郎君好好点筹看,4,implicit positive（隐性正面）,positive,positive,True,True
闻莺,梅尧臣,宋,最好声音最好听似调歌舌更叮咛高枝抛过低枝立金羽脩眉墨染翎,4,implicit positive（隐性正面）,positive,positive,True,True
黄无悔挽词四首,陈师道,宋,骨秀神仙数诗清雅颂才识高悬日月韵胜脱尘埃,4,implicit positive（隐性正面）,positive,positive,True,True
酬凈慈纲上人三首,刘克庄,宋,社友携诗访怜予满面尘么么今出局不是社中人,3,neutral（中性）,neutral,neutral,True,False
叙伦五言二十首,刘克庄,宋,翁子妻求诀羞惭婿负薪不如辟纑妇保守灌园人,3,neutral（中性）,neutral,negative,False,False
南高峰至其下不高,方回,宋,远望生愁陟降劳峥嵘窣堵据金鳌今朝身到南山下渐近元来总不高,3,neutral（中性）,neutral,neutral,True,False
上汝州郡楼,李益,唐,黄昏鼓角似边州三十年前上此楼今日山城对垂泪伤心不独为悲秋,1,negative（显性负面）,negative,negative,True,False
宫词,王仲修,宋,万类欣欣谢至阴斡旋造化圣功深须知天地生成意便是君王爱物心,4,implicit positive（隐性正面）,positive,positive,True,True
戏和舍弟船场探春二首,黄庭坚,宋,雨馀禽语催天晓月上梨花放夜阑莫听游人待妍暖十分倾酒对春寒,5,positive（显性正面）,positive,positive,True,False
咏孩子,严维,唐,嘉客会初筵宜时魄再圆众皆含笑戏谁不点颐怜,4,implicit positive（隐性正面）,positive,positive,True,True
寄周洪道参政二首,陆游,宋,菱舟烟雨久思归贪恋明时未拂衣乞与一城敎睡足犹能觅句寄黄扉,2,implicit negative（隐性负面）,negative,positive,False,True
初到南康示诸邑令,陈宓,宋,田里三年两旱乾茅檐十室九饥寒慇勤此日无他事好把斯民子样看,2,implicit negative（隐性负面）,negative,neutral,False,True
入冬苦雨祷晴幸应刘若讷惠诗为贺因次其韵,韩元吉,宋,灯花作喜夜来占楼角初晴月似镰便说市亭新酒美好风寒日舞青帘,4,implicit positive（隐性正面）,positive,positive,True,True
病中绝句八首,范成大,宋,檐头排溜密如帘溪上层阴定解严最是看山奇绝处白云堆絮拥青尖,3,neutral（中性）,neutral,positive,False,False
入狱第一百,文天祥,宋,天黑闭春院今如罝中兔人间夜寥阒永日不可暮,1,negative（显性负面）,negative,neutral,False,False
恨别,朱淑真,宋,调朱弄粉总无心瘦觉宽馀缠臂金别后大拚憔悴损思情未抵此情深,1,negative（显性负面）,negative,neutral,False,False
跋吴初邻山谷临风笛真迹,方回,宋,临风玉笛调孙郎百字尘昏纸尚香细认黄家元祐脚似人殊喜见他乡,4,implicit positive（隐性正面）,positive,positive,True,True
代简招魏君,徐积,宋,诗老今朝颇安否且来同酌一杯酒虽无鼓吹相欢娱自可笑吟相拍手,4,implicit positive（隐性正面）,positive,neutral,False,True
次韵毛君烧松花六绝,苏辙,宋,黄蜡供炊自一家锱铢贫富递矜誇都城争买方薪贵却顾松花已自奢,3,neutral（中性）,neutral,positive,False,False
次韵康庆之题予桐江诗卷,方回,宋,每愧诗无古风调背山楼阁晒花裈稍知海若吞河伯敢眩蹄涔一勺浑,3,neutral（中性）,neutral,neutral,True,False
上平江陈侍郎十绝,张元干,宋,了堂先生古遗直贬剥私史专尊尧二蔡怀奸首排击始终大节不同朝,4,implicit positive（隐性正面）,positive,positive,True,True
劝兄弟,陈樵,元,友爱言无间从教耳属垣怡愉崇逊让寛厚福之源,4,implicit positive（隐性正面）,positive,positive,True,True
漫兴九首,方回,宋,向人开口便言閒每一题诗便说山请俸坐曹食粱肉又闻满考转官班,3,neutral（中性）,neutral,positive,False,False
春帖子词夫人阁十首,宋祁,宋,春阙风光丽春城歌吹喧琼苏献春酒金薄镂春旛,5,positive（显性正面）,positive,positive,True,False
上元三绝,张耒,宋,清晨谒帝大明宫拜赐归来夜过中一梦十年身老矣山城风月作过从,2,implicit negative（隐性负面）,negative,positive,False,True
临淮道中,张耒,宋,凛凛春寒犯客裘轻阴残雪放孤舟无端惟有堤边柳作态东风恼客愁,1,negative（显性负面）,negative,negative,True,False
古意二首,陆游,宋,夜泊武昌城江流千丈清宁为雁奴死不作鹤媒生,3,neutral（中性）,neutral,positive,False,False
春雪过皇甫家,白居易,唐,晚来篮舆雪中回喜遇君家门正开唯要主人青眼待琴诗谈笑自将来,5,positive（显性正面）,positive,positive,True,False
